,word,count
744,거리,2.0
744,케이,2.0
744,케이팝,3.0
744,우리,2.0
744,대한,2.0
744,대한민국,4.0
744,민국,2.0
744,아티스트,4.0
744,누구도,3.0
744,구도,2.0
744,업적,2.0
744,카테고리,4.0
744,위치,2.0
744,마세,2.0
744,가지,2.0
744,선구자,3.0
744,예술가,3.0
744,음악가,3.0
744,이제,2.0
744,음악,2.0
744,지칭,2.0
744,기사,2.0
744,기자,2.0
744,기자분,3.0
744,특별,2.0
744,특별하다,4.0
744,하다,2.0
744,유일,2.0
744,유일하다,4.0
744,비하,2.0
744,노력,2.0
744,고생,2.0
744,청춘,2.0
745,미통닭,3.0
745,통닭,2.0
745,정권,2.0
746,장난,2.0
747,비난,2.0
747,비난글,3.0
747,신고,2.0
748,보드,2.0
748,역사상,3.0
748,사상,2.0
748,국제,2.0
748,대한,2.0
748,대한민국,4.0
748,민국,2.0
748,로도,2.0
748,처음,2.0
748,카디비의,4.0
748,비의,2.0
748,가장,2.0
749,봉준호,3.0
749,준호,2.0
749,오스카,3.0
749,관왕,2.0
749,보드,2.0
749,대한,2.0
749,대한민국,4.0
749,민국,2.0
749,역사,2.0
750,이제,2.0
750,군면제,3.0
750,면제,2.0
750,완벽,2.0
750,자체,2.0
751,축구,2.0
751,축구경기,4.0
751,경기,2.0
751,병역,2.0
751,병역혜택,4.0
751,혜택,2.0
751,정도,2.0
752,축하,2.0
753,최고,2.0
753,미국,2.0
753,유명,2.0
753,생각,2.0
754,악플,2.0
754,타격,2.0
754,보드,2.0
754,상관,2.0
755,이쯤,2.0
755,인정,2.0
755,대한,2.0
755,대한민국,4.0
755,민국,2.0
756,최고,2.0
757,고생,2.0
757,그룹,2.0
757,대한,2.0
757,대한민국,4.0
757,대한민국그룹,6.0
757,민국,2.0
757,여서도,3.0
757,내가,2.0
757,그것,2.0
757,건강,2.0
758,대한,2.0
758,대한민국,4.0
758,대한민국인,5.0
758,민국,2.0
758,최초,2.0
758,최초이자,4.0
758,이자,2.0
758,아시아인,4.0
758,핫샷데뷔,4.0
758,데뷔,2.0
758,아시아,3.0
758,초임,2.0
759,당신,2.0
759,우리,2.0
759,행복,2.0
759,사랑,2.0
759,자부심,3.0
760,성장,2.0
760,축하,2.0
760,마니,2.0
760,해주세,3.0
760,주세,2.0
760,인정,2.0
761,최고,2.0
761,최고잋,3.0
762,인정,2.0
762,국위,2.0
762,국위선양국위선양,8.0
762,선양,2.0
762,여기,2.0
762,군면제,3.0
762,면제,2.0
762,얘기,2.0
762,조선,2.0
762,가야,2.0
762,국방,2.0
762,의무,2.0
762,안지,2.0
762,국민,2.0
763,작년,2.0
763,영화,2.0
763,세계,2.0
763,정상,2.0
763,금년,2.0
763,음악,2.0
764,리스,2.0
764,리스펙,3.0
765,최고,2.0
765,축하,2.0
765,자랑,2.0
766,최고,2.0
766,축하,2.0
766,실시간,3.0
767,최고,2.0
767,역사,2.0
767,자랑,2.0
769,자랑,2.0
769,이거,2.0
769,사랑,2.0
769,막둥이,3.0
769,막둥이정국,5.0
769,정국,2.0
769,생일,2.0
769,보드,2.0
769,보드핫백,4.0
769,너희,2.0
770,최고,2.0
770,아미,2.0
770,축하,2.0
772,이대,2.0
772,포방포,3.0
772,방포,2.0
775,진실성,3.0
775,가사,2.0
775,음악,2.0
775,그룹,2.0
776,글로벌,3.0
776,삼성,2.0
776,가전,2.0
776,국위,2.0
776,국위선양국위선양,8.0
776,선양,2.0
776,대한,2.0
776,대한민국,4.0
776,민국,2.0
776,트롯,2.0
777,최고,2.0
777,대한,2.0
777,대한민국,4.0
777,민국,2.0
777,자랑,2.0
778,자랑,2.0
779,국위선양국위,6.0
779,위선,2.0
779,양국,2.0
779,선양,2.0
779,선양선양,4.0
780,정국,2.0
780,생일,2.0
780,축하,2.0
780,축하해용,4.0
780,해용,2.0
781,속보,2.0
782,각종,2.0
782,기사,2.0
782,보고,2.0
782,안티,2.0
782,소리,2.0
782,여기,2.0
782,국위선양국위,6.0
782,위선,2.0
782,양국,2.0
782,선양,2.0
782,선양선양,4.0
783,자랑,2.0
783,대한,2.0
783,대한민국,4.0
783,민국,2.0
783,청년,2.0
783,축하,2.0
784,축하,2.0
784,사랑,2.0
785,최고,2.0
785,보드,2.0
785,이면,2.0
785,전세계,3.0
785,세계,2.0
785,정말,2.0
785,년간,2.0
785,수고,2.0
785,밑바닥,3.0
785,바닥,2.0
785,고생,2.0
785,자랑,2.0
785,우리,2.0
785,대한,2.0
785,대한민국,4.0
785,민국,2.0
786,폐렴,2.0
786,폐렴시국,4.0
786,시국,2.0
786,힐링,2.0
787,뮤직,2.0
787,워드,2.0
787,관왕,2.0
787,보드,2.0
787,싱글,2.0
787,싱글차트,4.0
787,차트,2.0
787,정국,2.0
787,생일날,3.0
787,추카,2.0
788,문화,2.0
788,대한,2.0
788,대한민국,4.0
788,민국,2.0
788,전세계,3.0
788,세계,2.0
788,우리,2.0
788,생각,2.0
788,봉준호감독,5.0
788,준호,2.0
788,감독,2.0
788,기생충,3.0
788,축구,2.0
788,월드컵,3.0
788,마찬가지,4.0
788,이것,2.0
789,최고,2.0
789,월드,2.0
789,월드스타,4.0
789,스타,2.0
789,미국,2.0
789,전역,2.0
789,라디오,3.0
790,최고,2.0
791,나이,2.0
791,레코드,3.0
791,가게,2.0
791,무료,2.0
791,보드,2.0
791,챠트,2.0
791,거기,2.0
791,우리,2.0
791,대한,2.0
791,대한민국,4.0
791,민국,2.0
792,시기,2.0
792,자랑,2.0
792,소식,2.0
792,국보급,3.0
793,군면제,3.0
793,면제,2.0
793,가도,2.0
793,인정,2.0
794,축하,2.0
795,최고,2.0
795,멤버,2.0
795,한명,2.0
795,핫백,2.0
795,위버스,3.0
795,버스,2.0
795,마음,2.0
795,이상,2.0
795,겉으론,3.0
795,시간,2.0
795,방뽕,2.0
796,기사,2.0
797,최고,2.0
797,사람,2.0
797,문화,2.0
797,문화쪽,3.0
797,역사,2.0
797,축하,2.0
798,기사,2.0
798,생활면,3.0
798,주신,2.0
798,기자,2.0
798,감사,2.0
798,댓글,2.0
798,기회,2.0
798,센스,2.0
798,자랑,2.0
798,대한,2.0
798,대한민국,4.0
798,민국,2.0
798,국보급,3.0
799,최고,2.0
799,축하,2.0
800,시도로,3.0
800,도로,2.0
800,앨범,2.0
800,싱글,2.0
800,싱글앨범,4.0
800,영어,2.0
800,영어노래,4.0
800,노래,2.0
800,다이,2.0
800,마이트,3.0
800,콩알탄,3.0
800,알탄,2.0
800,우스갯소리,5.0
800,걱정,2.0
800,기록,2.0
800,대한,2.0
800,대한민국,4.0
800,민국,2.0
800,부담,2.0
800,마음,2.0
800,다행,2.0
800,진심,2.0
800,축하,2.0
801,올림픽,3.0
801,금메달,3.0
801,시국,2.0
801,우리,2.0
801,기쁨,2.0
801,위로,2.0
801,대한,2.0
801,대한민국,4.0
801,민국,2.0
801,전세계,3.0
801,군면제,3.0
801,면제,2.0
802,축하,2.0
802,우리,2.0
802,막내,2.0
802,생일,2.0
803,만회,2.0
803,라디오,3.0
803,방송,2.0
803,만명,2.0
803,청취자,3.0
803,임팩트,3.0
804,자랑,2.0
805,이젠,2.0
805,정도,2.0
806,군면제,3.0
806,면제,2.0
806,불공정,3.0
806,세상,2.0
806,인증,2.0
806,이름,2.0
806,콩쿨,2.0
806,수상,2.0
806,아시아인,4.0
806,대한,2.0
806,대한민국,4.0
806,민국,2.0
806,최초,2.0
806,보드,2.0
806,보드핫백,4.0
807,최고,2.0
807,감격,2.0
807,주만,2.0
807,위라니,3.0
807,라니,2.0
807,역사상,3.0
807,사상,2.0
807,그룹,2.0
807,그룹뿐,3.0
807,이제,2.0
808,신곡,2.0
808,진입,2.0
808,전세계,3.0
808,보드,2.0
808,역사상,3.0
808,사상,2.0
808,아시아,3.0
808,년만,2.0
808,대한,2.0
808,대한민국,4.0
808,민국,2.0
808,최초,2.0
808,해내,2.0
809,고생,2.0
809,축하,2.0
810,눈물,2.0
810,청춘,2.0
810,코로나,3.0
810,때문,2.0
810,인정,2.0
810,기분,2.0
812,최고,2.0
812,군면제,3.0
812,면제,2.0
812,군면제감,4.0
812,커리어,3.0
812,입대,2.0
812,대한,2.0
812,대한민국,4.0
812,민국,2.0
813,최고,2.0
814,최고,2.0
815,핫백,2.0
815,의민지,3.0
815,민지,2.0
815,전세계,3.0
815,메인,2.0
815,메인음원차트,6.0
815,차트,2.0
815,음원,2.0
815,최고,2.0
815,자리,2.0
815,축하,2.0
815,자랑,2.0
816,년전,2.0
816,모두,2.0
816,빠져,2.0
816,아무,2.0
816,갓신인,3.0
816,신인,2.0
816,지역,2.0
816,지역행사,4.0
816,행사,2.0
816,게스트,3.0
816,얼굴,2.0
816,가사,2.0
816,시작,2.0
816,종례,2.0
816,종례시간,4.0
816,시간,2.0
816,개인,2.0
816,개인발표,4.0
816,발표,2.0
816,친구,2.0
816,노래,2.0
816,소개,2.0
816,웃음거리,4.0
816,누구,2.0
816,최고,2.0
816,비웃음,3.0
816,아랑곳,3.0
816,떡잎,2.0
816,내가,2.0
816,자랑,2.0
816,감격,2.0
817,블랙,2.0
817,블랙핑크,4.0
817,핑크,2.0
818,이것,2.0
818,의미,2.0
819,이문,2.0
819,이문덕,3.0
820,보드,2.0
820,최고,2.0
821,방시,2.0
821,방시혁,3.0
822,축하,2.0
823,자랑,2.0
824,멤버,2.0
824,교육,2.0
824,정권,2.0
824,비리,2.0
824,물타기,3.0
824,사용,2.0
825,아니쥬,3.0
825,데뷔,2.0
825,주변,2.0
825,팬덤,2.0
825,시기,2.0
825,시기질투,4.0
825,질투,2.0
825,대한,2.0
825,대한민국,4.0
825,민국,2.0
825,최정상,3.0
825,자리,2.0
825,세계,2.0
825,축하,2.0
826,레전,2.0
827,시기,2.0
827,소식,2.0
827,노래,2.0
828,군면제,3.0
828,면제,2.0
828,남자,2.0
828,쟤들,2.0
828,기분,2.0
828,금메달,3.0
828,이름,2.0
830,최고,2.0
830,역사적,3.0
830,핫백,2.0
830,다이나,3.0
830,다이나마이트,6.0
830,마이트,3.0
830,뮤비,2.0
830,코로나,3.0
830,여대,2.0
830,순위,2.0
830,감사,2.0
831,수고,2.0
832,관련주,3.0
833,청와대,3.0
833,초청,2.0
833,정수기,3.0
835,최고,2.0
835,아미,2.0
835,차로,2.0
835,글로벌,3.0
835,성장,2.0
835,나의,2.0
835,추억,2.0
835,추억속,3.0
835,감사,2.0
836,대통령,3.0
836,축하,2.0
836,축하메시지,5.0
836,메시지,3.0
836,자랑,2.0
838,자랑,2.0
838,고생,2.0
838,축하,2.0
839,그대,2.0
839,레전드,3.0
839,전드,2.0
839,눈물,2.0
839,쾌거,2.0
839,역사이다,4.0
839,사이다,3.0
839,멤버,2.0
839,멤버간,3.0
839,사생활,3.0
839,철저,2.0
839,대한,2.0
839,대한민국,4.0
839,민국,2.0
839,음악계,3.0
839,영원,2.0
839,레전드로,4.0
839,드로,2.0
839,기억,2.0
840,보유국,3.0
840,대한,2.0
840,대한민국,4.0
840,민국,2.0
840,보드,2.0
840,핫백,2.0
840,라니,2.0
840,국위,2.0
840,양국,2.0
840,양국위선양선양,7.0
840,선양,2.0
841,와우,2.0
841,보드,2.0
841,최고,2.0
841,아이,2.0
841,아이돌,3.0
841,하면,2.0
841,군면제,3.0
841,면제,2.0
841,안해,2.0
841,안해주지,4.0
841,주지,2.0
841,대중,2.0
841,대중가요,4.0
841,가요,2.0
841,금메달,3.0
841,금메달급,4.0
841,런던,2.0
841,공연,2.0
841,국뽕,2.0
841,무작정,3.0
841,빼액,2.0
841,보셈,2.0
842,역사,2.0
842,감사,2.0
842,감사하다,4.0
842,하다,2.0
842,축하,2.0
843,보드,2.0
843,사건,2.0
843,사건임,3.0
843,멜로디,3.0
843,가사,2.0
843,노래,2.0
843,최소,2.0
844,최고,2.0
845,옛날,2.0
845,군면제,3.0
845,면제,2.0
845,얘기,2.0
845,자로,2.0
845,보드,2.0
845,기준,2.0
845,생각,2.0
845,이것,2.0
847,생각,2.0
847,신기루,3.0
847,우리,2.0
847,최고,2.0
847,엠카운트다운,6.0
847,카운트,3.0
847,카운트다운,5.0
847,다운,2.0
847,컴백,2.0
847,보드,2.0
847,차트,2.0
847,차트아웃,4.0
847,아웃,2.0
847,멜론,2.0
847,핫백,2.0
847,수고,2.0
847,동안,2.0
847,활동,2.0
847,노력,2.0
847,보답,2.0
847,열정적,3.0
847,응원,2.0
847,사랑,2.0
847,우리,2.0
847,아미,2.0
847,라면,2.0
847,사막,2.0
847,바다,2.0
848,아니쥬,3.0
848,음방,2.0
848,보드,2.0
848,라니,2.0
848,때문,2.0
848,성적,2.0
848,사랑,2.0
849,보드,2.0
849,기대,2.0
849,결국,2.0
849,최고,2.0
849,행복,2.0
849,충성,2.0
849,충성충성,4.0
850,수고,2.0
850,축하,2.0
850,중학교,3.0
850,시절,2.0
850,응원,2.0
850,성인,2.0
850,음악,2.0
850,위로,2.0
851,정말,2.0
852,최고,2.0
853,바디,2.0
853,바디친구밖,5.0
853,친구,2.0
853,생각,2.0
853,요새,2.0
853,최고,2.0
853,광고,2.0
854,보드,2.0
854,전세계,3.0
854,세계,2.0
855,눈물,2.0
855,감동,2.0
856,그대,2.0
856,자랑,2.0
856,감사,2.0
857,국위선양국위,6.0
857,위선,2.0
857,양국,2.0
857,선양,2.0
857,선양선양,4.0
857,최고,2.0
858,눈물,2.0
859,역사,2.0
859,감사,2.0
859,대한,2.0
859,대한민국,4.0
859,민국,2.0
859,최초,2.0
859,아시아,3.0
859,이제,2.0
859,고유,2.0
859,고유명사,4.0
859,명사,2.0
859,최고,2.0
859,아티스트,4.0
860,최고,2.0
860,고생,2.0
860,축하,2.0
860,축하해,3.0
860,아미,2.0
860,행복,2.0
860,하자,2.0
861,설움,2.0
861,축하,2.0
863,축하,2.0
863,자랑,2.0
864,대한,2.0
864,대한민국,4.0
864,민국,2.0
864,전세계,3.0
864,최고,2.0
864,레전,2.0
865,최고,2.0
866,축하,2.0
867,희망,2.0
867,소식,2.0
867,자랑,2.0
868,자랑,2.0
868,최고,2.0
868,너희,2.0
868,비타민,3.0
869,여기,2.0
869,정치,2.0
869,정치얘기,4.0
869,얘기,2.0
870,자랑,2.0
870,역사,2.0
870,순간,2.0
871,다나,2.0
872,대한,2.0
872,대한민국,4.0
872,대한민국순위,6.0
872,민국,2.0
872,순위,2.0
872,다이,2.0
872,마이트,3.0
872,마이트인트,5.0
872,인트,2.0
872,인트로,3.0
872,처음,2.0
872,처음봄,3.0
872,여자,2.0
872,지민,2.0
872,오빠,2.0
873,핫백,2.0
874,정밀,2.0
874,축하,2.0
874,축하해,3.0
874,최고,2.0
874,고생길,3.0
874,꽃길,2.0
875,군면제,3.0
875,면제,2.0
876,축하,2.0
877,아미,2.0
877,모너,2.0
877,모너모,3.0
877,축하,2.0
877,축하해,3.0
877,드뎌,2.0
877,보드,2.0
877,핫백,2.0
877,역사적,3.0
878,자랑,2.0
878,우리,2.0
878,소년,2.0
879,축하,2.0
879,축하해,3.0
879,핫백,2.0
879,위라니,3.0
879,라니,2.0
879,이것,2.0
880,정국,2.0
880,생일,2.0
880,겹경사,3.0
880,경사,2.0
880,축배,2.0
880,아침,2.0
880,케이크,3.0
881,이것,2.0
881,국위,2.0
881,양국,2.0
881,양국위선양선양,7.0
881,선양,2.0
881,덕분,2.0
881,대한,2.0
881,대한민국,4.0
881,민국,2.0
881,사람,2.0
881,호의적,3.0
881,태도,2.0
881,비즈니스,4.0
881,직접적,3.0
881,악플러들,4.0
881,증명,2.0
882,자랑,2.0
883,이것,2.0
883,문재인대통령,6.0
883,재인,2.0
883,대통령,3.0
883,덕분,2.0
884,통일,2.0
884,보드,2.0
885,스타일,3.0
885,터프,2.0
885,남자,2.0
886,최고,2.0
887,축하,2.0
887,자랑,2.0
887,나의,2.0
887,수고,2.0
887,하자,2.0
888,정국,2.0
888,생일,2.0
888,소식,2.0
888,축하,2.0
889,보드,2.0
889,맞져,2.0
890,자격,2.0
890,사람,2.0
890,축하,2.0
890,축하해,3.0
890,수고,2.0
891,핫백,2.0
891,최고,2.0
891,축하,2.0
892,그동안,3.0
892,고생,2.0
892,아미,2.0
892,빅히트,3.0
892,히트,2.0
892,축하,2.0
892,축하축하,4.0
893,최고,2.0
894,대한,2.0
894,대한민국,4.0
894,민국,2.0
894,자랑,2.0
895,너희,2.0
895,최고,2.0
896,년만,2.0
896,아시아,3.0
896,보드,2.0
896,영어,2.0
896,영어가사,4.0
896,가사,2.0
896,공감,2.0
896,사랑,2.0
897,소름,2.0
898,지금,2.0
898,라디오,3.0
898,배철수,3.0
898,철수,2.0
898,음악,2.0
898,음악캠프,4.0
898,캠프,2.0
898,일요일,3.0
898,소개,2.0
898,한주,2.0
898,마무리,3.0
898,사이,2.0
898,우리,2.0
898,대한,2.0
898,대한민국,4.0
898,민국,2.0
898,자랑,2.0
900,최고,2.0
900,인정,2.0
902,최고,2.0
902,자랑,2.0
905,정도,2.0
905,축하,2.0
906,진심,2.0
906,심장,2.0
907,자랑,2.0
907,행복,2.0
907,아미,2.0
907,모두,2.0
907,축하,2.0
908,최고,2.0
908,자랑,2.0
908,축하,2.0
909,노력,2.0
909,최고,2.0
909,고생,2.0
909,지금,2.0
909,무대,2.0
909,대한,2.0
909,대한민국,4.0
909,민국,2.0
909,열망,2.0
909,너희,2.0
909,응원,2.0
909,사랑,2.0
909,우리,2.0
909,안전,2.0
909,착륙,2.0
909,정국,2.0
909,생일,2.0
909,선물,2.0
910,보고,2.0
910,결국,2.0
910,정국,2.0
910,생일,2.0
910,겹경사,3.0
910,경사,2.0
910,축제,2.0
910,축하,2.0
911,감사,2.0
911,감사해,3.0
912,자랑,2.0
913,기생충,3.0
913,쾌거,2.0
913,축하,2.0
914,인정,2.0
915,핫벡,2.0
915,미쳣,2.0
916,강남스타일,5.0
916,이후,2.0
916,미국,2.0
916,보드,2.0
916,오랜만,3.0
917,보드,2.0
917,축하,2.0
917,최고,2.0
917,이것,2.0
917,성장,2.0
918,아미,2.0
918,본인,2.0
918,축하,2.0
919,자랑,2.0
919,우리,2.0
919,아티스트,4.0
919,휴가,2.0
919,집콕,2.0
919,때문,2.0
919,정구,2.0
919,최고,2.0
919,선물,2.0
919,보드,2.0
919,핫백,2.0
919,축하,2.0
919,정국,2.0
919,생일,2.0
920,핫백,2.0
920,의미,2.0
920,이전,2.0
920,미국,2.0
920,전세계,3.0
920,보이,2.0
920,보이밴드,4.0
920,밴드,2.0
920,그룹,2.0
920,뉴키즈온더블,6.0
920,키즈,2.0
920,더블,2.0
920,엔싱크,3.0
920,싱크,2.0
920,조나스,3.0
920,나스,2.0
920,브라더스,4.0
920,전체,2.0
920,발매,2.0
920,에어로,3.0
920,에어로스미스,6.0
920,스미스,3.0
920,보드,2.0
920,싱글,2.0
920,싱글차트,4.0
920,차트,2.0
920,역사상,3.0
920,사상,2.0
920,곡중,2.0
920,다이,2.0
920,마이트,3.0
920,번째,2.0
920,기록,2.0
921,가슴,2.0
921,부여,2.0
921,눈물,2.0
921,우리,2.0
921,자랑,2.0
921,세계,2.0
921,세계아미,4.0
921,아미,2.0
921,사랑,2.0
921,존재,2.0
921,정국,2.0
921,생일,2.0
921,생일선물,4.0
921,선물,2.0
921,축하,2.0
922,자랑,2.0
922,국위,2.0
922,양국,2.0
922,양국위선양선양,7.0
922,선양,2.0
922,지대,2.0
923,정도,2.0
923,군면제,3.0
923,면제,2.0
924,보드,2.0
924,그룹,2.0
924,군면제,3.0
924,면제,2.0
924,하자,2.0
925,진심,2.0
926,순위,2.0
926,기자,2.0
926,기자분,3.0
926,오늘,2.0
926,감사,2.0
927,멤버,2.0
927,토종,2.0
927,대한,2.0
927,대한민국,4.0
927,대한민국인인,6.0
927,민국,2.0
927,인인,2.0
927,보드,2.0
928,진심,2.0
928,자랑,2.0
929,최고,2.0
929,남자,2.0
930,축하,2.0
930,최고,2.0
931,대한,2.0
931,대한민국,4.0
931,민국,2.0
931,전세계,3.0
931,전세계최대시장,7.0
931,최대,2.0
931,시장,2.0
931,진심,2.0
931,축하,2.0
931,감사,2.0
932,최고,2.0
932,축하,2.0
933,역사적,3.0
933,보드,2.0
933,핫백,2.0
933,축하,2.0
934,최고,2.0
934,국뽕,2.0
935,자랑,2.0
935,축하,2.0
935,오늘,2.0
935,행복,2.0
936,월드,2.0
937,실력,2.0
937,노력,2.0
937,정상,2.0
937,자리,2.0
937,자랑,2.0
938,우리,2.0
938,미분,2.0
938,하세,2.0
938,정국,2.0
938,생일,2.0
938,생일추카,4.0
938,보드,2.0
938,추카,2.0
939,역사,2.0
939,존경,2.0
940,축하,2.0
941,군면제,3.0
941,면제,2.0
942,최고,2.0
942,국보,2.0
944,국뽕,2.0
944,최고,2.0
944,뮤지션,3.0
945,최고,2.0
945,축하,2.0
946,자랑,2.0
947,축하,2.0
948,시기,2.0
948,행복,2.0
948,뉴스,2.0
949,그동안,3.0
949,수고,2.0
949,최고,2.0
949,축하,2.0
950,군면제,3.0
950,면제,2.0
950,하자,2.0
952,다이너마이트,6.0
953,최고,2.0
953,축하,2.0
956,시기,2.0
956,전세계,3.0
956,힘내,2.0
956,최고,2.0
956,기쁨,2.0
956,기적,2.0
956,선물,2.0
956,수고,2.0
956,추카,2.0
957,강남,2.0
957,강남스타일,5.0
957,스타일,3.0
957,생각,2.0
957,그때,2.0
957,마룬,2.0
958,축하,2.0
959,요즘,2.0
959,시기,2.0
959,소식,2.0
959,힐링,2.0
960,시국,2.0
960,기사,2.0
961,간만,2.0
961,소식,2.0
962,보드,2.0
962,핫백,2.0
962,아시아,3.0
962,그것,2.0
962,핫샷,2.0
962,데뷔,2.0
962,최고,2.0
962,역사,2.0
962,길이,2.0
962,레전,2.0
963,축하,2.0
964,최고,2.0
964,우리,2.0
964,자랑,2.0
964,축하,2.0
965,비티에스,4.0
965,에스,2.0
966,만큼,2.0
966,인정이다,4.0
967,기분,2.0
968,최고,2.0
968,노래,2.0
968,군면제,3.0
968,면제,2.0
968,연예인,3.0
968,연예인중,4.0
968,국내,2.0
968,대표,2.0
968,공익,2.0
968,라도,2.0
968,안됨,2.0
968,활동,2.0
968,고요,2.0
969,최고,2.0
970,보드,2.0
970,축하,2.0
970,자랑,2.0
971,자랑,2.0
972,국위,2.0
972,국위선양국위선양,8.0
972,선양,2.0
973,최고,2.0
974,최고,2.0
974,국뽕,2.0
976,자랑,2.0
976,존경,2.0
976,대한,2.0
976,대한민국,4.0
976,민국,2.0
976,아티스트,4.0
976,생각,2.0
976,생각지도,4.0
976,지도,2.0
976,자리,2.0
976,상상,2.0
976,진심,2.0
976,축하,2.0
977,역사,2.0
977,동시대,3.0
977,자랑,2.0
978,기사,2.0
978,마니,2.0
978,내주,2.0
978,내주세요,4.0
978,세요,2.0
978,자랑,2.0
979,최고,2.0
979,트집,2.0
980,축하,2.0
981,노래,2.0
982,축하,2.0
983,자랑,2.0
983,사랑,2.0
984,사랑,2.0
984,자랑,2.0
985,최고,2.0
985,이네,2.0
985,정도,2.0
985,정도일,3.0
985,축하,2.0
986,어머,2.0
986,대빅,2.0
987,자랑,2.0
988,축하,2.0
989,최고,2.0
990,자랑,2.0
990,결국,2.0
992,소름,2.0
993,자랑,2.0
994,최고,2.0
994,자랑,2.0
995,코로나,3.0
995,시대,2.0
995,성과,2.0
995,최고,2.0
995,인정,2.0
996,정국,2.0
996,생일,2.0
996,겹경사,3.0
996,경사,2.0
996,축하,2.0
996,생일축하,4.0
996,천년만년,4.0
996,랑해,2.0
997,자랑,2.0
997,축하,2.0
997,평생,2.0
997,역사,2.0
997,행복,2.0
998,자랑,2.0
999,축하,2.0
1000,축하,2.0
1001,케이,2.0
1001,케이팝,3.0
1001,정상,2.0
1001,기념비,3.0
1001,아미,2.0
1001,모두,2.0
1001,축하,2.0
1002,최고,2.0
1002,국위,2.0
1002,양국,2.0
1002,양국위선양선양,7.0
1002,선양,2.0
1002,자랑,2.0
1003,여러분,3.0
1003,진심,2.0
1003,자랑,2.0
1004,우리,2.0
1005,아시아,3.0
1005,대한,2.0
1005,대한민국,4.0
1005,민국,2.0
1005,최초,2.0
1005,보드,2.0
1005,역사상,3.0
1005,사상,2.0
1005,국제,2.0
1005,밴드,2.0
1005,축하,2.0
1006,국위선양국위,6.0
1006,위선,2.0
1006,양국,2.0
1006,선양,2.0
1006,선양선양,4.0
1007,최고,2.0
1007,진심,2.0
1007,축하,2.0
1008,역사,2.0
1008,최고,2.0
1008,가요계,3.0
1008,무시,2.0
1008,어이,2.0
1008,일위,2.0
1008,최초,2.0
1008,올림픽,3.0
1008,금메달,3.0
1009,최고,2.0
1009,축하,2.0
1009,자랑,2.0
1010,운동선수,4.0
1010,병역,2.0
1010,병역면제,4.0
1010,면제,2.0
1010,이만치,3.0
1010,청년,2.0
1010,군면제,3.0
1010,만큼,2.0
1010,주세,2.0
1010,아이,2.0
1010,아이돌이,4.0
1010,돌이,2.0
1010,노노해,3.0
1010,노해,2.0
1011,역사,2.0
1012,올해,2.0
1012,기쁨,2.0
1012,희망,2.0
1012,자랑,2.0
1014,최고,2.0
1014,최고최고,4.0
1015,최고,2.0
1015,제목,2.0
1016,이것,2.0
1016,최고,2.0
1017,대한,2.0
1017,대한민국,4.0
1017,민국,2.0
1017,자랑,2.0
1017,월드컵,3.0
1017,김연아선수,5.0
1017,선수,2.0
1017,최고,2.0
1017,동시대,3.0
1017,시대,2.0
1017,행복,2.0
1017,행복하다,4.0
1017,하다,2.0
1019,최고,2.0
1020,국가,2.0
1020,국가대표,4.0
1020,대표,2.0
1020,최고,2.0
1020,자랑,2.0
1021,국뽕,2.0
1021,하늘,2.0
1022,최고,2.0
1023,가요계,3.0
1023,선배,2.0
1023,대한,2.0
1023,대한민국,4.0
1023,민국,2.0
1023,보드,2.0
1023,메인,2.0
1023,메인차트,4.0
1023,차트,2.0
1023,순간,2.0
1024,최고,2.0
1024,자랑,2.0
1024,건강,2.0
1024,활동,2.0
1025,요즘,2.0
1025,시기,2.0
1025,소식,2.0
1025,감사,2.0
1025,축하,2.0
1026,축하,2.0
1026,축하해,3.0
1027,최고,2.0
1028,축하,2.0
1028,자랑,2.0
1028,대한,2.0
1028,대한민국,4.0
1028,민국,2.0
1029,최고,2.0
1029,멤버,2.0
1029,시간,2.0
1029,새벽,2.0
1029,자랑,2.0
1029,축하,2.0
1030,축하,2.0
1031,세계,2.0
1031,최고,2.0
1033,최고,2.0
1034,자랑,2.0
1035,응원,2.0
1036,감격,2.0
1036,순간,2.0
1036,최고,2.0
1036,정구기,3.0
1036,구기,2.0
1036,생선,2.0
1037,예전,2.0
1037,김기덕,3.0
1037,기덕,2.0
1037,보드,2.0
1037,우리,2.0
1037,대한,2.0
1037,대한민국,4.0
1037,민국,2.0
1037,싱글,2.0
1037,싱글차트,4.0
1037,차트,2.0
1037,그것,2.0
1037,암울,2.0
1037,시기,2.0
1037,자랑,2.0
1038,최고,2.0
1038,보드,2.0
1038,기사,2.0
1038,네이버,3.0
1038,운해,2.0
1039,축하,2.0
1039,축하축하,4.0
1041,최고,2.0
1041,카디비,3.0
1041,막강,2.0
1041,위가도,3.0
1041,가도,2.0
1041,감사,2.0
1041,지경,2.0
1041,위라니,3.0
1041,라니,2.0
1042,축하,2.0
1042,역대,2.0
1042,역대급,3.0
1042,인정,2.0
1043,가슴,2.0
1043,보유국,3.0
1043,꼬레,2.0
1044,보드,2.0
1044,축하,2.0
1045,이제,2.0
1047,이것,2.0
1048,최고,2.0
1049,데뷔,2.0
1049,그룹,2.0
1049,아이,2.0
1049,아이돌,3.0
1049,대한,2.0
1049,대한민국,4.0
1049,민국,2.0
1049,세계,2.0
1049,인정,2.0
1049,아티스트,4.0
1049,자랑,2.0
1049,정국,2.0
